ID,label
26586,1
290,0
27330,0
28182,1
24968,1
40696,1
24636,0
38953,1
50122,1
49614,1
10043,1
12883,0
49797,1
45499,0
2628,0
9666,0
1636,1
33133,0
23969,1
37912,1
14609,1
48275,0
34684,0
19479,1
2335,1
20467,0
1084,0
10321,1
7897,0
34362,1
916,1
28580,0
19508,0
19371,0
39056,1
14243,0
39415,0
20315,0
33596,0
24049,0
38434,0
18649,1
39163,1
18882,1
14738,1
47308,0
32783,0
37015,0
40074,1
43523,0
49794,0
23329,0
36206,1
40667,0
23241,1
3283,0
42040,1
9564,1
10424,0
10067,0
43408,1
50993,1
8968,1
39488,0
44544,1
16391,1
45651,1
817,1
39187,0
27425,0
32894,1
38399,1
29546,1
22923,1
49934,1
30548,1
40884,0
21123,0
44741,1
41343,1
14476,1
27089,1
2194,0
34228,1
19227,0
34681,1
28126,1
16232,1
41399,0
37898,1
48286,0
21019,1
30359,0
45083,1
24348,1
47444,0
46877,0
5880,1
36030,1
37657,1
28615,1
30052,0
45803,1
15847,0
17579,1
39032,1
24876,1
15933,1
35314,0
24985,0
22469,1
21606,0
21630,1
49165,1
243,1
48623,1
21101,0
43578,1
27523,0
1820,1
18872,1
42585,0
3160,1
1111,1
4885,1
11619,1
7978,0
42479,0
36113,0
45529,0
20493,1
40881,0
28823,0
35961,0
25855,0
13062,0
12909,0
32905,0
21699,0
44540,0
31754,0
7482,1
49287,1
25732,0
3856,0
23727,1
24902,1
36322,0
8840,0
22442,0
27119,1
14194,0
43541,0
14769,1
14027,1
38132,1
25531,0
33508,1
23861,0
45597,1
5146,1
42876,1
42507,0
26440,1
21104,1
43340,1
2140,0
5784,0
26640,0
28095,0
4921,0
34138,1
39153,1
32271,1
40242,1
2239,0
42996,1
30609,0
8527,1
37069,0
51238,0
3605,0
49610,0
38528,0
10612,1
50613,1
41588,0
25503,1
41614,0
29989,0
6827,0
29721,1
48876,0
39609,0
6478,0
35756,0
38358,1
27618,0
19635,1
48512,0
29586,1
32068,1
24707,0
50888,1
8259,1
38154,1
17559,0
33011,0
35845,1
36662,1
39905,0
37414,0
696,1
23765,0
4118,1
41640,1
1144,1
8568,1
27186,0
34753,1
34642,1
29315,1
26028,0
36159,1
51512,1
25730,1
32166,0
13819,1
26344,0
8563,1
34461,1
2802,1
8765,0
14109,1
9071,0
52180,1
9968,1
28483,0
50718,0
9816,0
32051,0
47501,0
4007,0
19394,1
39823,0
6441,0
2097,1
48820,1
40469,1
43520,1
43136,1
35939,0
15556,0
46950,1
48753,1
49004,1
48669,1
51720,1
6095,0
11620,0
29410,0
21068,1
43996,0
10279,1
50954,1
38153,0
2943,1
50179,0
44402,1
11286,0
5270,1
12074,1
42702,1
21802,1
19186,0
19007,1
37151,0
45381,0
21848,1
14694,1
33923,0
23104,0
23743,0
1602,0
42536,0
34662,0
27861,0
30811,1
22648,0
12163,1
17499,0
35935,0
50198,1
30840,1
48308,0
13321,0
8434,0
28252,0
11670,0
2770,0
48375,1
5451,1
11056,1
40819,1
14472,1
1341,1
29825,1
30895,0
38129,1
17887,1
16663,0
48232,0
6595,0
16740,0
26263,0
6484,0
5826,1
48830,1
26425,1
28991,1
8550,0
1119,1
32485,1
19818,1
20861,1
27460,1
6786,1
27913,1
46816,1
33842,0
50091,0
16952,1
5448,0
31079,1
32361,0
18373,1
3883,0
33071,0
43493,0
28654,0
20704,1
34835,0
42321,0
18482,0
27760,1
17088,1
30884,0
12923,0
18154,1
40174,1
31505,1
38440,0
12402,0
26430,1
10928,0
48262,0
22888,1
32201,0
25703,1
47563,0
41411,1
1606,0
21127,0
42192,0
28140,0
3260,0
46943,0
19521,0
50664,0
27064,0
22679,1
45948,0
7735,0
6159,0
45409,1
46897,0
39741,0
17724,0
47143,0
10253,0
27661,1
2491,1
41158,0
45429,1
43149,0
38796,0
11444,1
31069,0
12079,1
17531,0
27318,0
12209,0
45558,1
25586,1
28625,0
44779,0
15017,1
27775,0
24422,1
13908,0
46392,1
10836,1
6207,0
3119,1
10986,1
20802,1
179,0
33657,0
19848,0
52397,0
8158,0
40691,0
10773,0
28235,0
17191,1
16849,1
33277,1
47357,0
48970,0
3078,0
33940,1
4075,0
8874,1
47188,1
36150,1
19775,1
49560,1
39753,1
33368,0
22439,0
15158,1
39214,1
27159,1
24013,1
22750,1
12808,0
26672,0
38211,0
45683,0
31380,0
32165,1
14081,0
35352,0
7179,0
13812,1
27732,1
23134,0
48770,0
19225,0
36470,0
34586,1
43897,0
5289,1
41142,1
719,0
23760,1
8270,0
29169,0
28234,1
48248,0
35104,0
10544,0
50032,0
28058,1
34629,1
8102,0
44318,0
40468,1
18374,1
11904,1
14159,1
25158,1
23292,0
33089,1
27811,0
52417,1
37053,1
52366,0
4986,1
23435,1
33844,1
47533,1
13652,1
50887,1
14359,1
45471,0
51838,0
29535,0
50139,1
41789,0
38074,1
47826,1
8832,0
35506,0
34432,1
2359,1
24226,0
48780,1
37717,0
22614,0
36201,0
23276,0
10882,1
14733,0
4726,1
1112,0
17794,1
44829,0
25587,0
28836,1
7790,0
24327,0
36379,0
18512,1
14724,1
7346,1
50625,0
13907,1
12815,0
14383,1
42741,1
14616,1
44448,1
759,0
2564,0
21586,0
32036,0
44613,1
47589,1
27406,1
6934,0
5834,1
45702,1
14993,0
43033,1
35140,1
8771,0
30011,1
10439,0
27564,1
50457,1
35986,0
14393,0
26354,0
8144,0
28053,1
23981,0
4706,1
39380,1
26610,0
51640,1
12114,1
7459,1
27320,1
49850,0
39739,0
36951,1
21206,1
28814,1
50893,0
14481,1
35911,0
21527,1
35680,0
10404,0
11840,0
29806,1
46261,1
8947,0
13204,0
5492,0
393,0
3204,1
48493,1
22512,0
48588,1
38462,1
50874,0
48090,0
43335,0
39347,0
2324,0
17785,0
51402,0
37279,0
35683,0
30126,1
11895,1
4497,1
47993,0
49875,1
18657,0
51360,1
21503,0
3726,0
14078,0
23552,1
46730,1
8717,0
14345,0
46130,1
23959,0
1319,1
17557,1
8367,1
23225,1
22444,1
11494,0
50982,0
46720,1
15997,1
14199,1
30074,1
27446,0
23008,0
2063,1
40255,0
9849,0
20993,0
38568,1
17586,1
39321,1
32591,1
36045,1
5009,1
10480,1
2655,0
15658,0
44365,0
2384,0
10147,0
16464,1
22548,1
567,1
5477,0
37958,0
37816,0
9859,1
39020,1
31550,1
52313,0
42938,1
44049,0
39192,1
9596,1
7801,1
160,0
37598,1
20663,0
21634,0
40372,0
36130,0
30119,0
45122,1
40907,1
1923,1
34600,1
22713,0
49436,0
34469,1
51721,1
9693,0
14107,1
35420,0
47487,1
3963,0
4588,1
9998,0
38880,0
41812,0
32306,1
28161,0
9520,1
8101,1
32384,1
23505,1
32792,1
50495,1
3417,1
48884,0
5548,0
36366,1
25169,0
16227,1
19735,1
46651,0
46046,0
6005,0
6618,1
34722,1
29173,0
20709,0
27671,0
4576,0
31917,0
31331,1
15435,1
19838,0
36725,0
33517,1
10412,1
16086,1
37708,1
30037,0
21272,0
8431,1
836,0
18103,1
32524,1
9637,0
13840,1
1685,0
11006,1
14314,0
12039,0
10790,0
46945,1
51470,1
42431,1
44481,1
10165,1
46379,0
49659,0
45559,0
10686,0
37249,1
18193,1
6378,0
4956,1
29066,1
47610,1
4281,0
51123,0
19946,1
7598,0
42793,0
37746,1
46989,0
44137,1
34743,0
25951,1
35878,0
47419,1
19430,0
47323,1
41056,0
46516,1
48870,1
50834,0
27325,0
19935,0
29683,1
26602,0
19196,1
50357,1
8405,0
5897,0
6227,1
38655,1
6860,0
36315,1
5038,1
51517,1
28510,1
19951,0
4016,0
51675,0
35073,0
18301,1
50674,1
46765,1
31551,1
13468,1
21828,1
8921,1
40718,1
40893,0
952,0
47417,0
17587,0
9790,1
42252,1
51945,1
21974,1
41445,1
17033,1
46828,0
27416,1
31576,0
20892,0
43955,1
50507,1
34708,1
21688,0
52336,1
24076,0
31534,0
25391,0
15741,1
52532,1
8942,1
15011,1
24725,1
35894,0
51392,0
7747,1
44012,0
43253,1
11043,0
32245,1
46205,0
43148,1
21456,1
26677,0
41770,1
27500,1
14751,1
25965,1
20734,0
27757,1
18514,1
12589,0
2409,0
42474,1
30763,0
35729,0
19153,0
38853,1
29491,1
35262,0
40383,1
18662,0
45148,1
28887,1
37111,0
36002,0
25199,0
23111,0
43818,1
7108,1
46453,0
16015,1
22724,1
35539,1
15253,0
45874,1
10688,0
29671,0
19732,1
34403,0
12271,1
50462,0
825,1
22206,0
21113,1
35553,1
2449,1
20797,0
47379,1
12418,1
21577,1
33736,0
11344,0
40041,0
31648,0
13467,0
29483,1
41829,0
3215,1
26992,0
24452,1
33757,1
24885,0
20627,0
14902,0
27259,1
38911,0
39824,1
2854,0
46429,0
18244,0
45365,0
49705,0
7376,0
11768,0
16560,1
52492,1
25906,0
28931,0
50640,1
32866,0
6396,1
11053,0
21258,1
48022,1
30283,0
2683,1
49041,0
38393,0
28681,1
5559,1
10347,1
28129,1
26386,0
44872,1
52433,1
37216,0
8682,1
4292,0
22602,1
22496,0
36504,0
49670,1
37089,0
46313,0
42652,1
11647,0
32325,1
46395,1
41356,0
49533,1
49982,0
48566,1
33688,1
34308,0
17821,1
69,1
14717,1
5570,0
50398,1
18708,0
4923,0
28623,0
14775,0
24317,0
8694,0
22023,1
49576,1
20785,1
28917,1
4223,1
51871,0
3408,0
31461,1
46221,0
40991,1
8296,0
27062,0
27764,0
40705,0
40310,0
8965,0
4202,0
7701,1
40015,1
1861,0
35220,0
3887,0
2966,1
45977,0
9595,1
19262,0
25495,0
28046,1
11022,0
14412,0
12695,1
44208,1
6684,0
122,0
35649,1
12839,0
30964,0
14513,0
3535,1
28208,0
27900,1
2790,1
31968,1
46944,1
35026,0
22110,0
7231,0
42378,1
475,1
6648,0
17249,1
50749,0
44868,0
6636,1
3846,0
10068,1
9831,1
50969,1
21611,1
1561,0
27211,0
28059,0
37548,1
8182,0
48172,0
9801,1
19079,0
34777,0
23972,1
22771,1
39699,1
36578,0
18171,1
30062,1
56,1
34498,1
35682,1
1841,1
29925,1
7180,0
30137,1
1009,1
37126,0
5104,1
42865,0
9892,1
18691,1
35405,1
36673,1
14300,0
24606,1
12827,1
13893,1
26619,1
29691,0
26574,0
20436,1
26416,0
38914,0
22900,0
40946,0
33156,1
6742,1
9770,1
4517,1
28661,0
36429,1
9887,1
9741,0
24275,1
26824,0
42384,1
25075,1
8185,0
32248,0
49767,0
22232,1
8288,0
40191,1
30670,1
42697,0
42237,0
19846,1
17902,0
27889,1
11505,1
14520,1
14646,0
15241,1
23851,0
2752,1
21661,1
36176,1
7128,1
41788,1
35752,0
20034,0
41785,0
39487,0
5258,0
27440,0
18951,0
19711,0
27554,0
23472,1
34162,1
21591,1
11682,1
23638,1
9774,0
48390,1
31644,1
2659,1
25354,1
22334,1
43142,1
18969,1
35215,0
18211,1
26776,0
10530,1
41667,0
8435,0
662,1
27517,1
29476,1
2447,0
8057,1
35448,1
19555,1
8445,0
23266,0
47628,0
49882,1
27203,1
13977,0
26375,0
15182,1
52434,0
13110,0
134,0
25259,0
15111,1
12856,0
38026,0
39550,1
28966,1
42227,0
8906,0
13594,0
29244,1
30613,1
51927,0
51889,1
5290,1
31449,0
48026,1
28167,1
44594,1
37567,1
7979,1
10324,0
49484,1
5843,1
40794,0
31480,0
24405,0
9287,1
41673,0
25651,1
51486,1
1005,1
20703,0
27742,0
9489,1
45536,0
7136,1
9933,0
42287,0
50570,0
39843,0
35191,0
36186,1
26897,1
38092,1
29562,0
10866,0
40264,1
15744,1
12239,0
51257,0
25067,1
39746,0
33664,0
17487,0
27235,0
37110,0
9670,1
2027,1
4766,1
3216,0
38669,1
21020,0
32238,1
17638,0
18886,0
30350,0
23623,1
4354,1
17446,1
44507,1
44665,1
8701,0
21018,0
25659,1
28914,0
19738,0
7705,1
3166,1
8693,1
51466,1
28455,1
15088,0
43853,1
5119,0
20346,0
35655,0
23919,1
29708,1
30552,1
5197,1
2996,1
45680,0
10650,1
44136,1
5264,0
32328,0
42640,0
48919,1
4646,0
39620,1
50033,1
20776,1
5208,0
23174,0
50275,1
28862,1
47396,0
18626,0
31418,1
33827,0
37629,0
49956,1
19432,1
15340,1
45594,1
11750,1
51089,1
5672,0
46880,0
44610,0
49935,0
36296,1
7831,1
38102,1
27996,0
47662,0
46660,1
36580,0
10787,0
19324,0
3600,1
32312,1
898,1
6280,0
37165,1
8862,0
45319,0
25497,1
44974,0
51654,1
36033,1
10595,1
7141,1
22257,1
28092,1
45267,1
31792,1
27456,1
43798,1
11171,0
12214,0
40013,1
47280,1
7356,1
52214,0
44030,1
47732,0
5120,0
47298,0
18079,1
5609,1
46393,0
14761,0
9239,0
2451,0
22035,0
34260,1
43774,1
35861,1
33422,1
3760,1
21280,1
44624,0
4089,0
25910,1
44776,0
46967,1
16250,1
36070,1
4839,1
7986,1
26225,0
45456,1
45145,0
30798,1
16322,1
11492,1
43305,0
39305,0
729,1
26475,1
27518,1
2087,0
36519,1
23922,0
16784,1
48675,1
50134,1
52112,0
3995,0
6413,0
41621,1
11234,1
2552,1
6106,0
27393,0
11789,0
30968,1
13887,0
808,1
24993,1
22615,0
42159,0
27131,0
41328,1
8260,0
11530,0
29294,1
13240,0
38577,0
42050,1
7229,0
45227,0
27968,0
26121,0
6469,1
9265,1
5787,1
3514,1
4241,1
19041,1
16900,1
34920,0
51305,1
12592,1
27990,1
6069,0
47052,1
37968,1
21455,0
15171,1
31292,1
27301,0
49012,0
31027,1
42458,1
34338,0
25515,1
37933,1
5866,1
50195,0
17752,1
50320,1
46747,1
11425,0
34097,0
20581,0
9179,0
37652,0
2561,0
26634,1
26517,1
48455,1
12984,0
7196,1
41798,1
23460,0
47602,0
6274,0
20126,0
46419,1
35225,0
19911,0
33854,0
43907,0
25698,1
302,1
29790,1
47863,0
5136,0
40237,0
9519,0
52148,1
9851,0
7431,0
27755,1
28534,1
16041,0
27897,0
6414,1
9398,0
24848,0
10535,1
29797,0
45406,1
1326,1
24642,0
8955,1
46426,1
13916,1
15395,1
40582,1
36338,1
50137,1
17015,0
2798,1
21362,1
29782,1
38789,0
13075,1
2774,0
31098,0
9949,0
7687,1
31761,0
1653,1
22204,0
26631,0
14396,0
41055,1
919,1
1546,1
10477,1
37822,0
38,1
47181,0
14858,1
12730,1
36948,1
6247,1
25054,0
23917,1
30832,1
1140,0
37321,0
20115,0
24836,1
20880,0
49349,1
40903,0
11906,1
36912,1
52065,0
25180,1
48098,0
15552,1
46783,1
16118,0
6732,1
36838,0
43915,0
22569,0
16657,1
44270,0
46445,0
11795,0
44480,1
38465,1
12082,0
32775,0
51426,0
14845,1
4334,0
25623,0
30631,1
13841,1
18703,0
4430,1
9342,0
4474,0
233,0
18489,1
45136,1
36869,0
17123,1
45514,1
11294,0
13314,1
18551,0
26840,0
15073,1
28166,0
25918,0
40528,0
518,0
12179,1
30382,1
20605,1
21906,1
44245,0
22757,1
37977,0
30083,0
26085,1
39071,0
21139,0
9429,0
39312,0
43733,0
25276,0
39483,0
2874,0
3499,0
15030,1
40673,1
34500,1
31363,1
42442,0
29418,1
39332,1
13043,1
9783,0
48397,0
6957,0
5085,1
39482,1
31836,1
30145,1
37679,0
30293,1
21821,0
30838,1
50443,1
49861,0
43825,1
46548,1
26239,1
9074,0
7537,0
17955,1
45423,1
20141,1
1603,0
39177,1
45307,1
34862,1
43993,0
35790,1
47359,1
8373,1
49091,1
4190,1
8090,0
32962,1
41409,1
34848,0
40559,1
35121,0
26232,0
28696,0
17083,1
15471,0
35714,1
40765,1
15645,1
22239,1
3438,1
17709,0
39399,1
26381,1
16814,0
48875,1
39459,1
44774,0
30279,1
42714,0
26268,0
2496,0
47696,0
7919,0
5345,0
48548,1
27653,1
23836,1
2134,0
16881,1
36806,1
46555,1
38354,1
3483,1
19248,0
30030,1
21435,1
20617,1
5898,1
34373,1
34404,1
33101,1
18311,0
26372,0
48350,0
11008,0
51986,1
14151,0
4569,1
37934,0
17250,1
17197,1
16945,0
50000,1
35453,0
35364,0
50413,0
3164,0
28064,0
24726,0
13084,1
50029,0
19663,0
3256,0
7659,1
22238,0
28771,0
35431,1
49067,0
41300,1
29789,0
9073,0
19782,0
46233,1
28753,0
15049,0
4548,0
21222,0
4563,1
3676,0
42859,1
35417,1
20193,1
7353,0
19070,1
34009,0
27750,1
45238,1
37039,0
47053,0
8625,1
40491,0
1969,0
30801,0
9799,1
20199,1
12780,0
19101,0
35257,1
9876,0
36102,0
41582,1
30825,1
32748,0
5733,1
29967,0
6847,1
26843,1
41775,0
50822,1
31862,0
12228,1
42275,0
7510,0
41049,1
5744,1
37953,1
21651,1
51669,1
44341,0
4034,0
23345,0
21508,0
7668,0
16575,0
2825,0
29526,0
36748,1
3633,0
28212,0
21501,1
21233,1
24938,0
4786,0
16646,0
34054,1
17077,0
13032,0
50868,1
28702,0
41511,0
48014,1
18338,0
37019,1
38484,0
15104,1
15255,0
2603,0
6409,0
17193,0
16113,1
31031,1
14046,1
17356,0
28949,0
32503,1
23369,1
36447,1
41983,1
28219,1
34575,1
6829,1
35775,0
10913,1
9264,0
4604,0
39698,1
29334,0
30720,1
19178,1
37237,0
43087,1
35096,0
43109,0
9744,0
41005,1
2371,0
4400,0
34360,1
32414,0
5651,1
46742,0
39943,1
32297,1
12817,1
20866,0
5554,0
13636,1
3427,0
45801,1
10211,1
34626,1
9424,1
30873,1
15825,0
36520,1
24526,0
16867,1
51344,0
28522,1
28686,1
1276,1
22925,1
3137,1
2459,0
19752,0
1286,1
1666,0
11616,0
29750,1
1860,0
27707,0
3329,1
10282,1
39615,1
33298,0
28588,1
25081,1
4810,0
19755,1
51813,0
38788,0
37642,0
4377,1
38366,1
19531,1
15286,0
42127,1
31526,0
40145,0
48243,1
14661,0
26947,0
32628,1
26059,0
14611,0
18774,0
19031,1
31090,0
47169,1
46147,0
3938,1
7899,0
4436,1
20985,1
4249,0
34407,0
42940,0
33261,0
17367,0
7973,1
36914,1
42402,0
39880,1
44052,0
43679,1
21317,0
35136,0
18282,0
37319,1
22036,1
2353,0
27430,1
42763,0
9505,1
14442,0
44902,1
36058,0
45786,1
18787,0
40972,0
39361,0
14688,1
16776,1
49157,1
35537,1
27243,1
48712,0
11630,1
35245,1
18118,0
21900,0
43288,0
50617,0
31921,0
41816,0
52454,0
17912,0
10199,0
26343,1
26334,1
30677,1
25963,1
43444,0
48382,1
47652,0
46075,1
154,0
42515,0
22171,1
32456,0
48440,1
42511,0
10326,1
23709,1
8548,0
52084,1
15951,1
3888,1
47033,0
3662,0
50061,1
2755,0
26189,0
19699,1
24382,0
2169,0
37446,0
27822,1
30517,0
12696,0
51196,0
49040,0
33971,1
46184,1
13708,1
7529,1
22517,0
17527,0
42020,0
45791,1
38873,0
39981,0
6320,1
26911,0
4539,1
21925,1
14747,1
50315,1
25674,0
21075,0
10723,1
47531,1
6889,1
34145,0
50237,0
11979,0
7624,1
47860,1
45271,1
40336,0
41118,1
38506,1
13155,0
11920,0
40227,0
16590,0
31260,0
30151,0
11065,1
43423,1
51641,1
45913,0
1608,1
16242,0
20733,1
16398,1
23106,1
38586,1
34891,1
17622,0
35945,0
23520,1
2726,1
32295,0
11822,0
51607,0
31738,0
40206,0
11146,1
15869,1
23604,0
28039,0
52023,0
50101,1
24375,0
11101,1
27354,0
51379,0
14528,0
20470,1
31622,0
51820,1
48197,0
41809,1
45451,0
4206,0
40199,0
6653,0
49622,0
2994,1
17779,1
28664,1
42502,0
36776,0
32542,0
27656,0
43379,1
45789,0
47751,1
24669,0
48449,0
25150,1
31854,0
672,1
14822,0
36152,0
39401,0
49316,1
34630,0
15738,0
3155,1
17196,0
18414,1
11484,1
45686,0
38138,0
33955,1
10039,0
3968,1
22675,0
35987,1
16735,0
17988,0
19004,1
6908,1
43239,0
8813,0
38087,1
15827,0
9271,0
43922,1
21421,1
39535,0
40339,1
41265,0
23846,1
22983,1
39787,0
40708,0
23754,1
31093,1
22268,1
6564,0
50671,0
44680,0
9492,0
21639,0
48813,0
20112,1
29384,1
52354,1
30659,0
18366,0
21978,1
30755,1
25332,0
33457,0
31477,1
24230,0
4136,0
49903,0
45901,1
50766,1
39008,0
8276,1
39243,0
14182,1
530,1
11406,1
14219,0
44215,1
47681,0
4530,0
8553,0
40069,0
1337,0
3455,1
2979,0
28048,1
25819,1
35132,0
50924,0
2767,1
27623,1
41127,1
3451,0
28413,1
33271,1
12635,1
19049,0
12990,1
48233,0
8871,1
41231,0
3113,0
51998,0
10099,1
46323,1
33491,0
49668,1
37810,0
25546,0
42024,1
8081,1
12979,0
47561,1
8329,1
42498,0
19807,0
16724,1
13678,0
3639,0
26984,1
22981,1
13856,0
22971,1
12789,0
6633,1
17734,1
34780,1
35604,1
25003,0
1218,0
27583,0
49076,0
6972,1
18724,0
25170,0
41213,1
29834,0
3073,0
28672,1
18375,1
10936,0
38976,1
20808,0
16031,0
10169,0
31263,0
20101,1
9309,1
6375,1
23596,1
34113,1
32513,1
14891,0
38597,1
31896,1
20270,1
35636,1
4316,1
28157,1
2845,1
25205,1
28397,1
30772,1
30568,1
49413,0
441,1
21794,0
14494,1
28210,1
13520,1
29749,0
20277,0
23015,1
6016,1
36454,1
47986,1
23833,1
6097,0
12778,0
39329,0
38380,1
1550,1
17428,1
48123,0
38446,1
36792,1
14461,0
26315,0
16504,1
25505,1
16471,1
2818,1
19961,1
25143,1
27219,0
49512,1
1556,0
45724,1
47587,0
14262,1
19010,0
34869,0
32753,0
8404,1
47098,0
22530,0
47833,1
43040,1
3035,1
30318,0
4336,0
52223,0
29658,1
19952,0
45864,0
14875,0
30173,1
14873,0
5036,0
20571,1
40298,1
10735,1
18572,1
34660,1
51146,1
44161,1
39971,1
34947,1
30217,0
38205,0
12795,1
3349,0
50665,0
8839,1
48206,0
2934,0
17885,1
2231,1
12532,1
43122,1
33938,1
51670,0
12595,0
44424,0
2863,1
36529,0
36800,0
52134,0
44702,1
29791,1
38195,1
42678,1
16694,1
26950,0
9939,1
31614,1
36701,0
36191,1
19853,1
7574,1
16875,1
20616,0
6335,1
37688,0
21290,1
25002,0
47113,0
16551,0
32565,0
41762,0
35766,0
40376,1
17591,0
45327,1
38987,0
43602,1
38027,1
31233,0
40546,1
43189,1
9651,0
7970,1
39871,0
22856,0
34507,0
11928,0
20123,1
23001,0
29971,0
2273,1
10019,1
12831,0
22160,0
46206,1
39519,0
43141,0
17331,0
47401,0
40125,0
13995,1
17825,0
52571,0
7300,0
50879,1
12742,1
36029,1
8521,0
42202,1
22054,0
17839,0
5013,0
18318,0
39027,1
38927,1
34592,1
11230,0
22725,1
7168,0
46437,1
12826,0
19253,0
52055,1
27310,1
28193,0
50046,0
34692,1
47303,1
47320,0
47761,0
27154,1
42016,0
7169,1
11003,1
11278,1
32805,1
12003,1
7762,1
16475,1
34059,1
30770,1
47375,1
35555,1
40937,1
36100,1
19742,0
48064,0
23500,0
13277,0
24498,0
40747,0
44283,0
39091,0
34606,0
41881,0
33816,1
22379,1
4291,0
1379,0
42556,0
48251,0
51866,0
32567,0
51558,0
780,1
19609,1
16912,1
31173,0
40114,0
1143,1
23531,1
10271,1
8780,0
2909,1
16233,0
10483,1
4613,0
26373,1
2931,0
2782,1
50689,1
27258,0
25804,1
21257,1
21804,1
6233,0
50403,1
24021,1
50586,0
47353,1
45417,0
6262,0
38159,1
29736,0
21319,1
17706,0
14637,0
50819,0
6136,0
34744,0
38486,1
10106,1
47428,0
4284,0
52017,0
16944,0
8528,1
18034,1
31771,0
23943,0
4462,0
26233,1
21299,0
24000,1
10876,1
39762,0
12219,0
35344,1
11384,0
11791,1
7410,1
21570,1
37047,0
13233,1
9995,1
28671,0
52386,0
40303,1
3956,0
38258,0
27697,0
51711,1
17097,0
26815,0
15239,1
43282,1
12265,1
46920,1
12274,0
8416,1
27401,1
39756,0
9201,0
15581,0
50092,1
51298,1
20886,1
31897,1
48478,1
45617,0
19358,1
3617,1
38483,0
32995,1
12359,0
17068,1
45538,0
14505,0
13053,1
36385,0
20548,1
9961,0
12322,1
30937,1
12618,1
51896,1
4592,0
5462,1
18484,0
29949,0
9958,0
36133,0
40504,0
31742,1
30317,0
14222,0
2191,1
50882,1
48942,0
37449,0
48396,0
29341,0
25471,1
8340,1
19300,0
17524,0
45728,1
50017,0
22597,0
38000,0
16761,1
5563,1
28393,0
51981,0
51460,1
2183,0
49994,1
15035,1
301,1
8140,0
11684,0
20424,1
29344,1
8841,0
14065,1
11653,0
13625,0
52545,0
10395,0
32848,0
8054,1
11873,0
193,1
48835,1
3001,1
11201,1
6875,1
918,1
33787,1
47456,1
35254,1
17278,1
2189,0
4847,1
886,1
19767,1
44042,0
45030,0
7752,1
11135,1
20468,0
50659,0
24224,1
15990,0
3118,0
31185,1
31556,1
44101,1
35416,0
45194,0
30992,1
14719,1
5901,0
34574,0
19716,1
18348,1
22643,0
43398,1
29702,1
25516,1
32750,1
49199,1
4167,1
33326,1
22356,1
1878,1
50608,1
39323,1
9419,1
35982,0
21471,1
46581,0
8126,1
18279,1
51009,1
2426,1
39304,1
21629,0
20753,1
52406,0
29558,1
20682,0
33394,0
4595,0
16528,0
40024,0
9110,1
44117,0
4357,1
217,1
3638,1
25862,1
52294,1
31186,1
2532,1
18267,0
15156,1
6038,0
14080,0
32336,1
37981,1
6445,0
46378,1
6440,1
26674,0
48049,1
51584,0
26469,1
30583,0
15782,1
44113,1
24657,0
38888,1
26702,0
27717,0
8325,1
11227,0
18962,0
12830,1
5529,1
37651,0
32001,1
49907,1
10142,1
24884,0
33661,0
50380,0
271,1
6624,0
46004,1
26192,1
25036,0
37788,1
29578,1
18228,1
50452,1
46954,1
41106,0
12103,1
20312,0
29241,0
41385,0
49902,1
42727,0
26396,0
4327,1
1797,0
39613,0
5918,0
7996,1
27431,1
49613,0
9163,1
39330,0
868,0
11085,0
32831,1
28758,1
765,1
40341,1
34978,1
34897,1
6117,0
10268,1
7916,1
22801,0
9629,1
22464,0
52078,1
5693,1
30617,1
11352,0
18078,1
40657,0
12041,1
24808,1
7333,1
35042,1
32422,1
9882,0
2126,1
3702,1
42936,1
18925,0
15924,0
29080,0
28847,1
50727,0
41555,1
23029,0
25715,0
17261,0
24611,0
20368,1
43851,1
47657,1
17016,0
46736,0
47393,0
42021,0
14941,1
35381,0
49715,0
38954,0
26482,1
19497,1
5699,0
269,0
3729,0
42758,1
32070,0
35164,0
29926,0
4724,1
41622,1
32493,0
11854,0
47013,1
19728,1
6152,0
38531,1
46052,0
40538,1
16826,0
51333,0
17093,0
1283,0
49801,0
19599,0
1063,0
41240,0
21901,1
20429,0
17895,0
35167,0
11063,1
16690,0
5015,0
35764,0
32782,1
2427,1
10719,0
42448,1
20691,0
5380,1
18950,1
18176,1
21458,0
35195,0
15392,1
43860,1
47571,1
24700,1
6554,1
30013,1
31376,0
32382,1
570,1
12029,0
27405,0
21100,0
49315,1
51301,0
16880,0
19103,0
38066,0
19759,1
6611,1
23499,0
16151,1
47191,0
41493,0
12468,1
24052,0
34230,0
20407,1
27356,0
9574,1
47186,1
49900,0
16781,0
32011,0
4973,1
47249,1
24676,0
27067,1
21197,1
16810,0
34493,1
515,0
40966,1
19304,0
39692,0
22662,0
25773,0
23218,0
4918,0
45902,0
38131,0
27667,0
11141,1
9624,0
2257,0
28124,1
14479,1
12078,0
7476,1
16344,0
26970,0
43269,1
25031,1
37576,1
45096,0
16635,1
37487,1
23407,1
38073,1
4518,0
20284,0
21180,1
49402,1
37745,0
6234,1
19348,0
27736,1
30979,1
15083,0
26771,0
40745,1
16839,1
33346,1
27526,0
19096,0
4121,1
46948,1
4485,1
30768,1
17044,0
40002,0
1531,0
38585,1
3788,0
39779,0
9612,0
42722,1
12895,0
23916,0
21077,1
43672,0
9640,1
36273,0
